Book,SentenceIndex,CircuitTags,InFinalEvidence,MentionsFinalGraphNode,MatchedEdges,Sentence
Salt_Industry_India,14499,Salt anchor|Commodity circuits,no,no,,"United  Salt  Works  and 

800 

2,736 

2,709 

1,946 

797 

Industries."
Salt_Industry_India,14501,Salt anchor|Commodity circuits,no,no,,"Stages  in  the  Manufacture  of  Salt  and  its^  By-products 

The  process  of  manufacturing  salt  and  of  recovering  by-products 
from  sea  and  natural  brines  is  based  on  gradual  evaporation  and  fractional 
separation  of  cTssolved  solids  at  different  concentrations."
Salt_Industry_India,14502,Salt anchor,no,no,,"The  different 
stages  in  the  concentration  of  sea  brine  aret 

L Stage  (3 ‘9^-10 ' BeO* — ^The  specific  gravity  of  brine  varies  from  2® 
to  4°  Be'  at  25'‘^C."
Salt_Industry_India,14503,Salt anchor,no,no,,"B/  evaporating  brine  of  about  3*5°  Be'  until  it  attains 
specific  gravity  of  10^  Be'  the  original  volume  is  reduced  to  37  per  cent."
Salt_Industry_India,14505,Salt anchor,no,no,,"Calcium  car- 
bonate is  abundantly  available  in  India  and  its  recovery  from  brine  is  of  no 
economic  value."
Salt_Industry_India,14507,Salt anchor,no,no,,"— At  17 Be',  the  volume  of  the  brine  is  reduced 

to  20  per  cent  of  the  original."
Salt_Industry_India,14512,Salt anchor,no,no,,"To  start  with,  the  separated  gypsum 
floats  on  the  surface  of  the  brine  as  a thin  grey  film,  but  when  sufficient 
quantity  accumulates,  it  settles  down  at  the  bottom  of  the  pan."
Salt_Industry_India,14513,Salt anchor,no,no,,"The  last 
condenser  in  the  series  employed  for  the  concentration  of  brine  from  17° 
to  24°  Be',  should  be  reserved  for  the  recovery  of  calcium  sulphate."
Salt_Industry_India,14519,Salt anchor,no,no,,"— ^The  crystallisers  should  be  fed  with  brine 
of  24°  Be'."
Salt_Industry_India,14520,Salt anchor|Commodity circuits,no,no,,"If  the  brine  is  of  lower  density  the  salt  which  separates  out  would 
be  contaminated  with  gypsum."
Salt_Industry_India,14522,Salt anchor|Commodity circuits,no,no,,"However,  if  other  salts  are  present  in  solution,  the  mixed  solution 
behaves  as  if  it  is  saturated  with  respect  to  salt  at  24*5°  Be'."
Salt_Industry_India,14523,Salt anchor|Commodity circuits,no,no,,"Salt  begins 
to  separate  out  from  brine  at  24*5°  Be',  the  density  remains  steady  between 
25°  Be'  and  26°  Be',  and  begins  to  rise  appreciably  only  after  more  than 50 
per  cent  of  the  salt  separates  out."
Salt_Industry_India,14524,Salt anchor|Commodity circuits,no,no,,"As  the  density  rises,  more  and  more 
salt  is  thrown  out  until  the  brine  attains  a density  of  28-5°  Be'."
Salt_Industry_India,14525,Salt anchor|Commodity circuits,no,no,,"At  this 
stage,  the  bitterns  must  be  drained  out  from  the  pans  and  the  salt  washed 
with  concentrated  brine  (24°  Be')  to  remove  adhering  impurities."
Salt_Industry_India,14526,Salt anchor|Commodity circuits,no,no,,"Only 
70-75  per  cent  of  the  salt  present  in  the  brine,  and  not  the  entire  amount, 
separate  out  at  this  stage."
Salt_Industry_India,14529,Salt anchor|Commodity circuits,no,no,,"— Bitterns  at  29°  Be'  are  let  into  a second 
set  of  crystallisers  and  the  salt  separating  between  29°  Be'  and  32°  Be'  is 
collected."
Salt_Industry_India,14530,Salt anchor|Commodity circuits,no,no,,"The  crude  salt  thus  obtained  may  be  used  for  strengthening  the 
weak  brine  at  the  beginning  of  the  season  or  it  can  be  washed  with  brine 
of  24°  Be'  to  remove  adhering  impurities  and  marketed."
Salt_Industry_India,14531,Salt anchor|Commodity circuits,no,no,,"The  residual  salt  continues;  to  separate  out  as  the  brine  is  concentrated 
up  to  35°  Be'  and  beyond.The  salt  separating  out  at  this  stage  iscontamina- 
ted  with  potassium  chloride,  magnesium  sulphate  and  magnesium  chloride."
Salt_Industry_India,14549,Commodity circuits,no,no,,"It  is  concentrated  in  open  copper  vessels  (as  in  Kharaghoda)  or  in  mild 
steel  boiling  and  pre-heating  kettles  (as  in  Mithapur)  up  to  162°  C."
Salt_Industry_India,14558,Salt anchor|Commodity circuits,no,no,,"(a)  Tata  Chemicals,  Mithapur, — Bitterns  discharged  from  the  kyars- 
at  29°  Be’,  are  pumped  to  the  second  set  of  crystallisers  and  concentrated 
up  to  34°  Be’,  by  solar  evaporation,  when  crude  salt  separates  out."
Salt_Industry_India,14559,Salt anchor|Commodity circuits,no,no,,"The  salt 
is  washed  and  used  for  the  manufacture  of  soda  ash."
Salt_Industry_India,14565,Salt anchor|Commodity circuits,no,no,,32-r«2  Salt  Com.
Salt_Industry_India,14566,Salt anchor|Commodity circuits,no,no,,"(56) 


476 


Epsom  salt — The  bitterns  after  the  removal  of  bromine  are  chilled 
when  crude  epsom  salt  separates  out."
Salt_Industry_India,14578,Political economy,no,no,,"— Major  Chemical  Works  Engaged  in  Recovering  By-products 

A short  description  of  the  two  chemical  works  (i)  Pioneer  Magnesia 
WofhS;  and  (ii)  Tata  Chemicals,  recovering  by-products  is  given  below : — 

(i)  The  Pioneer  Magnesia  Works,  Kharaghoda, — Prior  to  World  War 
I,  magnesium  chloride  was  a monopoly  of  the  German  chemical  industry 
and  it  was  only  in  1915,  soon  after  the  commencement  of  the  war,  when 
all  imports  ceased  and  the  prices  of  hoarded  materials  soared  sky-high, 
that  an  Indian  magnesium  chloride  industry  was  born  through  the  enterprise 
of  Messrs."
Salt_Industry_India,14580,Salt anchor|Commodity circuits|Political economy,no,no,,"The  idea  occurred 
at  first  to  Rao  Bahadur  Maneklal  Lallubhai,  OBE.,  the  then  Collector  of 
Salt  Excise,  Bombay,  that  the  bitterns  from  the  salt  pans  at  Kliaraghoda, 
so  rich  in  magnesium  salts,  would  be  a fruitful  source  of  meeting  the  defi- 
ciency of  the  vital  chemical  required  for  cloth  sizing  by  textile  mills."
Salt_Industry_India,14592,Salt anchor|Commodity circuits,no,no,,"Vakil,  who  also  organised 
the  Okha  Salt  Works  at  Mithapur."
Salt_Industry_India,14593,Salt anchor|Commodity circuits,no,no,,"Prior  to  1939,  magnesium  chloride  and  some  epsom  salt  were  the  only 
products  manufactured  at  Kharaghoda."
Salt_Industry_India,14595,Salt anchor|Commodity circuits,no,no,,"Bitterns  of  density  of  W Be'  from  the  salt  pans  are  discharged  into  faran^ 
and  the  density  rises  to  36°  Be'."
Salt_Industry_India,14597,Salt anchor|Commodity circuits,no,no,,"This  salt  is  taken  to  the  factory  for  treatment 
and  commercial  potassium  chloride  (KCl,  75-80  per  cent)  is  obtained 
by  fractional  crystallisation."
Salt_Industry_India,14598,Salt anchor|Commodity circuits,no,no,,"If  all  the  bitterns  from  the  salt  pans  are  treated 
in  this  manner,  600-700  tons  of  potassium  chloride  can  be  recovered."
Salt_Industry_India,14603,Salt anchor|Commodity circuits,no,no,,"The  Salt  Experts  Committee  considered  the  collection  of  bit- 
terns and  their  evaporation  in  the  farans  up  to  36°  Be'  as  highly  wasteful."
Salt_Industry_India,14604,Salt anchor|Commodity circuits,no,no,,"A good  deal  gets  lost  by  percolation  in  the  pits  and  when  the  bitterns^ 
concentrate  from  29°  Be' to  32°  Be'  they  deposit  an  appreciable  quantity  of 
crude  salt."
Salt_Industry_India,14605,Salt anchor|Commodity circuits,no,no,,"The  Salt  Experts  Committee  suggested  that  carnallite  should 
be  recovered  in  the  following  manner: — 

After  the  bitterns  have  reached  32°  Be'  in  the  crude  salt  pans,  they 
can  be  transferred  to  another  set  of  pans  for  further  evaporation  to  36°  B'."
Salt_Industry_India,14607,Salt anchor,no,no,,"As  the  original  well 
brine  at  Kharaghoda  has  a lower  proportion  of  magnesium  sulphate  to  mag- 
nesium chloride,  when  compared  to  sea  brine,  the  interference  of  magne- 
sium sulphate  in  the  separation  of  carnallite  is  much  less  and  a prior  se- 
paration of  magnesium  sulphate  is,  therefore,  not  necessary."
Salt_Industry_India,14609,Salt anchor|Commodity circuits,no,no,,"At  present  the  crude  salt  and 
the  carnallite  that  get  deposited  in  the  farans  are  left  behind  and  bitterns 
of  36  Be'  only  are  removed  by  the  Pioneer  Magnesia  Works."
Salt_Industry_India,14611,Salt anchor|Commodity circuits,no,no,,"It  is 
•estimated  that  the  quantity  of  crude  salt  that  deposits  annually  would  ex- 
ceed 44,000  tons  (about  12  lakh  maunds)  on  the  present  production  at 
Kharaghoda  of  1,83,000  tons  (50  lakh  maunds)  of  common  salt  per  annum."
Salt_Industry_India,14615,Salt anchor|Commodity circuits,no,no,,"It  is  also  the  parent  salt  from  which  all  other  potassium  compounds 
of  commerce,  namely,  caustic  potash  (KOH),  potassium  carbonate 
(K2CO3),  potassium  chlorate  (KGLO^),  etc."
Salt_Industry_India,14617,Salt anchor|Commodity circuits,no,no,,"Some  of  the 
naturally  occurring  deposits  of  potassium  salt  of  the  Punjab  have  gone  over 
to  Pakistan  and  it  is,  therefore,  essential  that  we  recover  potassium 
chloride  from  the  bitterns."
Salt_Industry_India,14618,Salt anchor|Commodity circuits,no,no,,"The  Salt  Experts  Committee  recommended 
that  a set  of  two  crystallising  pans,  one  for  crude  salt  and  another  for  crude 


478 


camalHte,  should  be  built  alongside  the  salt  crystallising  pans*  For  evaporat- 
ing the  bitterns  from  29°  Be'  to  32°  Beh  the  size  of  the  crude  salt  pan,  corre- 
sponding to  the  present  crystallising  area  of  20,000  sq."
Salt_Industry_India,14623,Salt anchor|Commodity circuits,no,no,,"for  the  recovery  of  crude  carnallite,  the  bitterns  at  32°  Be'  from  two  of  more 
crude  salt  pans  may  be  led  for  the  convenience  of  collection  to  a propor- 
tionately larger  pan*  The  bitterns  from  the  crude  salt  pans  will  have  to  be 
discharged  regularly  into  the  carnallite  pan  as  it  reaches  32°  Be'  otherwise 
some  of  the  carnallite  will  separate  out  with  the  crude  salt  and  will  thus 
be  lost."
Salt_Industry_India,14624,Salt anchor|Commodity circuits,no,yes,mandi -[trades_with/Commodity circuits]-> railway | refinery -[trades_with/Commodity circuits]-> railway | rock salt -[trades_with/Commodity circuits]-> railway,"As  the  salt  crystallising  pans  are  at  present  alongside  the  railway 
siding,  the  location  of  the  crude  salt  as  well  as  the  carnallite  pans  wilt 
have  to  be  fixed  as  near  the  railway  sidings  as  possible."
Salt_Industry_India,14625,Salt anchor|Commodity circuits|Political economy,no,yes,government -[governs/Political economy]-> mandi | government -[governs/Political economy]-> salt mines,"The  Salt  Experts; 
Committee  also  recommended  that  the  crude  salt  pan  should  be  leased  out 
to  the  Agarias  along  with  the  salt  crystallising  pans  whilst  the  Pioneer 
Magnesia  Works  be  given  the  first  option  to  undertake  the  recovery  of 
carnallite*  Though,  in  accordance  with  the  terms  of  the  agreement  Govern- 
ment could  undertake  the  manufacture  of  carnallite  departmentally,  the 
Salt  Experts  Committee  did  not  recommend  to  Government  to  assume  this 
responsibility  at  present*  The  works  recovered  this  by-product  on  a small 
scale  from  a part  of  the  bitterns  handled  by  them."
Salt_Industry_India,14626,Salt anchor|Commodity circuits,no,no,,"Their  average  annual 
production  between  the  years  1944  and  1947  was  278  tons*  The  Salt  Ex- 
perts Committee,  therefore,  recommended  that  they  should  be  given  the 
option  and  facility  to  build  pans  alongside  the  proposed  crude  salt  pans* 
for  the  recovery  of  carnallite."
Salt_Industry_India,14629,Route/place circuits,no,no,,"In  the  process  of  transport  the  bitterns  splash  over  the  labourers 
and  over  the  permanent  way."
Salt_Industry_India,14633,Route/place circuits,no,no,,"The  Company  were  producing  some  bromine  every  year  but  this  plant 
is  not  functioning  now  as  the  bromine  from  India  cannot  compete  in  the 
foreign  market  and  it  is  difficult  to  market  this  chemical  from  India*  The 
percentage  of  bromine  in  Kharaghoda  bitterns  is  so  many  times  more  than 
that  in  sea  water."
Salt_Industry_India,14635,Commodity circuits,no,no,,"In 
the  opinion  of  the  Company  the  quantity  of  bromine  that  can  actually  be 
recovered  would  be  about  600  tons  per  annum* 

Magnesium  chloride,— The  bitterns  are  stored  in  open  cement  tanks 
at  the  Works  and  are  then  heated  in  copper  kettles  by  coal  or  oil  firing."
Salt_Industry_India,14639,Political economy,no,yes,government -[governs/Political economy]-> mandi | government -[governs/Political economy]-> salt mines | government of india -[governs/Political economy]-> mandi | government of india -[governs/Political economy]-> salt sources,"The  Tariff  Board  did  not  support  their  application  in  1924,  but  in 
1925  the  Government  of  India  levied  a revenue  duty  of  15  pet  cent  on  im- 
ported magnesium  chloride  which  helped  the  Company  to  continue  the 
production."
Salt_Industry_India,14640,Political economy,no,no,,"In  1927  the  revenue  duty  was  removed  as  a measure  of  relief 
to  the  textile  industry  and  almost  simultaneously  the  competition  from 
Germany  again  became  more  severe."
Salt_Industry_India,14663,Salt anchor|Commodity circuits,no,no,,"The  concomitant  pro- 
duct, magnesium  hydroxide,  is  at  present  a waste  product  but  investigations 
are  under  way  to  utilize  it  for  Epsom  salt  or  light  basic  magnesium  carbonate- 
production."
Salt_Industry_India,14666,Salt anchor|Commodity circuits,no,no,,"The  Salt  Experts  Committee  made  the  following  recommendations 
in  regard  to  this  Works,  ■ 

(a)  The  lease  be  extended  for  a further  period  of  25  years  on  the 
understanding  that  before  the  expiry  of  the  present  lease  they  would  mo- 
dernise their  plant  for  the  better  and  more  efficient  recovery  of  the  by-* 
products; 

(b)  the  bitterns  be  made  available  to  them  only  after  the  recovery  of 
crude  salt  by  the  Kharaghoda  Salt  Works; 

(c)  the  rate  of  royalty  be  fixed  at  Rs,  2 per  ton  or  2 1/2  per  cent  of 
the  ex- Works  selling  price  of  the  products  recovered  from  the  bitterns  and/ 
or  their  derivatives,  whichever  is  higher."
Salt_Industry_India,14678,Salt anchor|Commodity circuits,no,no,,"Most  of  the  equipment  has  been  locally  designed  and  fabricated* 

Crude  Salt."
Salt_Industry_India,14679,Salt anchor|Commodity circuits,no,no,,"— ^The  bitterns  as  they  emerge  from  the  salt  pans  at  29'""Be' 
are  pumped  to  a second  set  of  crystallisers,  where  they  are  allowed  to  rise 
in  density  to  34''  Be'  by  solar  evaporation  to  obtain  a crop  of  crude  salt*."
Salt_Industry_India,14680,Salt anchor|Commodity circuits,no,no,,"482 


The  crude  salt  is  collected,  washed  and  used  in  the  manufacture  of  soda  ash."
Salt_Industry_India,14681,Salt anchor|Commodity circuits,no,no,,"In  this  manner  a fair  quantity  of  salt  which  would  otherwise  be  lost  and 
which  is  lost  in  other  salt  works  with  the  bitterns  is  being  recovered."
Salt_Industry_India,14682,Salt anchor|Commodity circuits,no,no,,"The 
Salt  Experts  Committee,  however,  recommended  that  the  concentration 
•of  the  bitterns  should  not  be  allowed  to  rise  above  32°  Be'."
Salt_Industry_India,14683,Salt anchor|Commodity circuits,no,no,,"In  this  manner 
purer  crude  salt  would  deposit  in  the  first  compartment  whilst  the  salt 
separating  out  in  the  second  compartment  would  be  heavily  contaminated 
with  the  by-products  and  could  be  processed  separately  for  the  recovery  of 
magnesium  sulphate."
Salt_Industry_India,14691,Salt anchor|Commodity circuits,no,no,,"The  annual  consumption 
of  the  three  bromides  is  comparatively  small  and  is  estimated  at  about  15 
tons  for  the  sodium  salt,  150  tons  for  the  potassium  salt  and  about  2-3 
tons  of  the  ammonium  salt."
Salt_Industry_India,14697,Salt anchor|Commodity circuits,no,no,,"quality  of  epsom  salt,  a further  wash  with 
fresh  water  is  given."
Salt_Industry_India,14700,Salt anchor|Commodity circuits,no,no,,"The 
clean  liquor  from  the  settlers  is  transferred  to  continuous  mechanical  crys- 
tallisers  where  it  is  chilled  for  the  separation  of  carnallite  (KCl,  MgCl^, 
6H2O)  a double  salt  of  potassium  chloride  and  magnesium  chloride."
Salt_Industry_India,14708,Salt anchor|Commodity circuits,no,no,,"drums  in  which  it  sets  to  a solid  mass  on 


483 


The  production  of  byproducts  at  Mithapur  for  the  last  five  years  is 
given  below;  the  figures  of  production  of  salt  for  the  same  period  are  also 
given  for  the  purpose  of  comparison: 


Salt 


Year 

Bromine 

(lbs.) 

Epsom 

salt 

(tons) 

Potassium  Magnesium  Solar 

chloride  chloride  (tons) 

(tons)  (tons) 

Vacuum 

(tons) 

1950-51  ."
Salt_Industry_India,14745,Salt anchor|Commodity circuits,no,no,,"27*61 

Bromine  • • • • * • • • • • • • 1 * 01 


Further,  0*055  ton  of  gypsum  separates  out  per  ton  of  salt  produced; 
this  can  be  recovered  easily  in  all  salt  works."
Salt_Industry_India,14746,Salt anchor|Commodity circuits|Political economy,no,no,,"The  salt  produced  in  most  of  the  salt  works  suffers  from  the  lack  of 
scientific  control  during  manufacture."
Salt_Industry_India,14747,Salt anchor|Commodity circuits,no,no,,"Brine  of  low  density  is  usually  fed 
to  the  crystallizers,  and  calcium  sulphate,  which  should  have  been  collected 
in  the  last  condenser,  separates  out  with  the  salt."
Salt_Industry_India,14748,Salt anchor|Commodity circuits,no,no,,"Due  to  the  unsatisfactory 
draining  out  of  bitterns  the  salt  is  contaminated  with  magnesium  salts."
Salt_Industry_India,14749,Salt anchor|Commodity circuits,no,no,,"Further  since  the  beds  of  crystallizers  are  not  properly  prepared  and  su- 
flicient  care  is  not  taken  in  scraping,  the  salt  is  generally  contaminated  with 
insoluble  impurities."
Salt_Industry_India,14750,Salt anchor|Commodity circuits,no,no,,"The  recovery  of  by-products  from  bitterns  in  India  is  greatly  impeded 
by  the  fact  that  a large  number  of  salt  producing  units  are  small  in  size  and, 
in  consequence,  the  quantity  of  bitterns  drained  out  from  any  one  of  them 


484 


is  so  small  that  the  setting  up  of  a by-product  recovery  plant  becomes  uneco- 
nomical It  would  be  necessary,  therefore,  either  to  consolidate  the  small 
units  into  larger  salt  works  or  to  organise  the  collection  of  bitterns  from 
different  units  and  to  process  the  bitterns  so  collected  in  a central  factory* 
The  financial  return  from  the  salt  bitterns  should  result  in  a reduction  in 
."
Salt_Industry_India,14751,Salt anchor|Commodity circuits,no,no,,the  price  of  salt.
Salt_Industry_India,14752,Salt anchor|Commodity circuits,no,no,,"Complete  recovery  of  by-products  from  sea  bitterns  and  from  the  bitterns 
of  Kharaghoda  and  Kuda  is  desirable  not  only  as  a means  of  obtaining  valu- 
able industrial  chemicals  but  also  as  measure  for  improving  the  quality  of 
salt."
Salt_Industry_India,14753,Salt anchor|Commodity circuits,no,no,,"Qypsum, — Calcium  sulphate  being  least  soluble  is  the  first  to  separate 
out  during  the  process  of  salt  manufacture  in  the  condensers,  before  the 
salt  begins  to  deposit  in  the  crystallisers  (calcium  carbonate  if  any  separates 
out  in  very  early  stages)."
Salt_Industry_India,14754,Salt anchor|Commodity circuits,no,no,,"Gypsum  begins  to  separate  when  the  specific 
gravity  of  brine  reaches  i4°Bel  and  continues  up  to  25 when  the  salt 
begins  to  deposit."
Salt_Industry_India,14755,Salt anchor|Commodity circuits,no,no,,"Therefore,  g7psum  can  be  recovered  from  the  conden- 
sers between  l4°Be.'  to  25°Beh  Recovery  of  gypsum  is  about  5%  of  the 
total  production  of  salt  from  sea  brine."
Salt_Industry_India,14759,Salt anchor|Commodity circuits,no,no,,"For 
every  one  ton  of  salt,  0*05  ton  of  gypsum  can  be  produced."
Salt_Industry_India,14760,Salt anchor|Commodity circuits,no,no,,"Therefore  a 
production  of  2 1/2  million  tons  of  salt  should  theoretically  yield  about 
1,25,000  tons  of  gypsum  annually."
Salt_Industry_India,14761,Salt anchor|Commodity circuits,no,no,,"Therefore,  the  salt  works  could  provide 
a substantial  quantity  of  gypsum  if  its  collection  could  be  made  operative 
everywhere."
Salt_Industry_India,14762,Salt anchor|Commodity circuits,no,no,,"The  salt  works  at  Kuda  produce  about  4,500  tons  of  beautiful 
selenite  crystals  annually,  A good  deal  of  these  are  being  wasted  for  use  as 
ballast  on  roads."
Salt_Industry_India,14765,Salt anchor|Route/place circuits,no,no,,"— ^The  Sambhar  Lake  brine 
does  not  contain  any  magnesium  or  calcium  salts."
Salt_Industry_India,14767,Salt anchor|Commodity circuits,no,no,,"Annually 
about  80,00,000  maunds  salt  is  produced  at  Sambhar  and  7,20,000  sulphate 
and  5,40,000  maunds  carbonate  goes  into  the  bitterns  and  is  not  recovered 
at  present."
Salt_Industry_India,14769,Salt anchor|Commodity circuits,no,no,,"The  Salt  Research  Committee 
is  also  seized  of  this  problem  though  much  headway  has  not  been  made."
Salt_Industry_India,14773,Salt anchor|Commodity circuits|Route/place circuits,no,no,,"The  Advisory  Board  of  the  Central  Salt  Research  Station, 
Bhavnagar,  at  its  meeting  held  on  31-12-1954  decided  that  a Research  Sta- 
tion should  be  established  at  Sambhar  Lake  during  1955-56  to  deal  with 
Sambhar  brine  and  bitterns  on  a factory  scale."
Salt_Industry_India,14774,Salt anchor|Commodity circuits,no,no,,"An  officer  from  the  Central 
Salt  Research  Station,  Bhavnagar  (Shri  P."
Salt_Industry_India,14782,Salt anchor|Commodity circuits|Route/place circuits,no,no,,"^*The  impossibility  of  separating  mixtures  of  sodium  sulphate  and 
carbonate  to  get  salt  cake  and  soda  ash  of  an  order  of  purity  acceptable  to 
the  market  by  solar  evaporation  or  simple  fractional  crystallisations  has  long 
been  recognised."
Salt_Industry_India,14786,Salt anchor|Commodity circuits|Route/place circuits,no,no,,"1922}.] 

The  problem  of  isolating  the  carbonate  and  sulphate  of  sodium  from 
mixtures  of  the  two  containing  salt  has  recently  been  solved  by  the  Scienti- 
fic Staff  of  Searles  Lake  Industry  in  California  [G."
Salt_Industry_India,14794,Salt anchor,no,no,,"‘'Brine  containing  these  salts  (with  others)  is  evaporated  at  a tem- 
perature above  that  at  which  sulphate  and  carbonate  can  form  decahydrates."
Salt_Industry_India,14795,Salt anchor|Commodity circuits,no,no,,"Salt  in  the  form  of  coarse  crystals  together  with  burkeite  (]SIa2C05 
ZNa^SO^  ) and  a little  sodium  carbonate  monohydrate  separate  as  fine 
crystals."
Salt_Industry_India,14796,Salt anchor|Commodity circuits,no,no,,"This  mixture  is  passed  to  a ‘salt  tap’,  a conical  separator  in  which  the 
salt  settles  down."
Salt_Industry_India,14799,Salt anchor|Commodity circuits,no,no,,"This  burkeite  (containing  some  sodium  carbonate  monchydrate 
and  salt)  is  dissolved  in  steam  condensate  at  IT  C."
Salt_Industry_India,14800,Salt anchor|Commodity circuits,no,no,,"The  solution,  when, 
cooled  to  ZZ^'C,  deposits  Glauber’s  salt,  the  yield  being  favoured  by  the 
removal  of  water  from  the  solution  as  the  ten  molecules  of  water  of 
crystallisation  NagSO^,  lOH^O."
Salt_Industry_India,14802,Salt anchor|Commodity circuits,no,no,,"Salt  containing  burkeite  and  sodium  carbonate  monohy- 
drate is  added  and  the  big  crop  of  burkeite  deposited  is  sent  back  to  the 
start  as  raw  material  for  further  processing."
Salt_Industry_India,14803,Salt anchor|Commodity circuits,no,no,,"Cooling  the  liquor  to  30° 
affects  the  loss  of  some  salt,  raising  the  solubility  of  the  sulphate  above 
crystallisation  point."
Salt_Industry_India,14806,Salt anchor|Commodity circuits,no,no,,"“Glauber’s  salt  is  converted  to  the  anhydrous  salt  by  mixing  salt 
with  it  and  treating  the  mixture  with  low  pressure  ‘steam’  when  the 
salt  is  removed  as  brine  and  anhydrous  sodium  sulphate  remains."
Salt_Industry_India,14817,Salt anchor|Commodity circuits|Route/place circuits,no,no,,"On  treatment  with  salt  and  low  pressure 
.steam,  the  anhydrous  salt  is  recovered  as  in  the  Searle^s  Lake  Industries 
Process.” 

Dr."
Salt_Industry_India,14821,Commodity circuits,no,no,,"Hence,  to  separate  the  three  salts,  I suggest: 

(a)  treating  the  filtered  solution  containing  the  three  salts  with 
carbon  dioxide  in  suitable  closed  vessels  under  about  one  atmosphere 

."
Salt_Industry_India,14827,Salt anchor|Commodity circuits|Political economy,no,yes,government -[governs/Political economy]-> mandi | government -[governs/Political economy]-> salt mines | government of india -[governs/Political economy]-> mandi | government of india -[governs/Political economy]-> salt sources,"from  the  salt  sources  of  Rajputana, 
which  are  worked  by  the  Government  of  India  under  lease  from  the  Durbars 
of  Jaipur  and  Jodhpur  States."
Salt_Industry_India,14830,Salt anchor|Commodity circuits,no,no,,", 

“Enormous  quantities;  of  bittern^  m the  kyars  from  which  salt 
(sodium  chloride),  is^  crystaUisedLlljis-^  annually."
Salt_Industry_India,14849,Salt anchor,no,no,,"""The  solid  sodium  bicarbonate  could  be  transferred  elsewhere  for 
conversion  into  carbonate  and  the  neutralised  solution  could  be  evaporated 
and  fractionated  for  sodium  chloride  and  sulphate  by  the  sun’s  heat  and 
breezes  as  , the  brine  is  at  present."
Salt_Industry_India,14851,Salt anchor|Commodity circuits|Route/place circuits,no,no,,"488 


^^The  Salt  Deposits  in  the  East  Lake."
Salt_Industry_India,14852,Salt anchor|Commodity circuits,no,no,,"— -One;  of  the  layers  in  the  salt  deposit 
is  .calculated ."
Salt_Industry_India,14864,Salt anchor|Commodity circuits,no,no,,"Bitterns  Salt 

‘‘A  typical  sample  analyses  worked  out  as  follows: — 


0/ 

/o 

NaCl  (Cl  ia  terms  of)  ."
Salt_Industry_India,14947,Salt anchor|Commodity circuits|Political economy,no,yes,government -[governs/Political economy]-> mandi | government -[governs/Political economy]-> salt mines,"There  are  many  other  questions  relating  to  this  problem  which  can 

be  discussed  after  ascertaining  the  wishes  of  the  Government  on 
the  subject.^’ 

A Central  Salt  Research  Institute  was  established  in  1953  at  Bhavnagar 
in  Saurashtra."
Salt_Industry_India,14948,Salt anchor|Commodity circuits,no,yes,government of india -[governs/Political economy]-> salt sources,"Its  one  of  the  main  functions  is  to  conduct  investigations 
on  the  economic  recovery  of  other  salts  (by-products)  which  are  present  along 
sodium  chloride  in  salt  sources,  and  to  utilise  them  for  the  manufacture 
of  other  industrially  useful  chemicals."
Salt_Industry_India,14949,Salt anchor|Commodity circuits,no,no,,"Another  important  function  of  the 
Institute  will  be  to  devise  tests  for  the  determination  of  the  quality  of  salt 
and  salt  products."
Salt_Industry_India,14950,Salt anchor|Commodity circuits,no,no,,"Recently  also  attempts  have  been  made  to  recover  the  by-products, 
especially  since  the  setting  up  of  the  Central  Salt  Research  Station  at  Bhav- 
nagar."
Salt_Industry_India,14953,Salt anchor|Commodity circuits,no,no,,"CHAPTER  XXV 

DEVELOPMENTS  FOR  MAKING  INDIA  SELF-SUPPORTING  IN  SALT 

A."
Salt_Industry_India,14954,Salt anchor|Commodity circuits,no,no,,"— Introductory 

It  has  been  seen  in  the  Chapter  on  the  Foreign  Salt  that  India  imported 
about  5,70)000  tons  (160-165  lakhs  of  maunds)  or  about  25-30  per  cent 
of  her  total  annual  consumption  of  salt."
Salt_Industry_India,14955,Salt anchor|Commodity circuits,no,no,,"This  salt  was  imported  into  Bengal 
and  Burma."
Salt_Industry_India,14956,Salt anchor|Commodity circuits,no,no,,Most  of  this  salt  came  from  foreign  countries.
Salt_Industry_India,14958,Salt anchor|Commodity circuits,no,no,,"In  1926  the  Indian  Taxation  Enquiry  Committee  stressed 
the  overwhelming  importance  of  a well  developed  salt  industry  to  India 
for  her  economic  advance  and  reported  that  it  was  desirable  to  make 
India  self-supporting  in  the  matter  of  her  salt  supply  and  recommended 
an  inquiry  by  the  Indian  Tariff  Board."
Salt_Industry_India,14959,Political economy,no,no,,"The  Central  Board  of  Revenue 
examined  these  proposals."
Salt_Industry_India,14960,Route/place circuits,no,no,,"The  problem  according  to  the  Board  was 
whether  the  Bengal  market  could  be  supplied  by  Indian  sources."
Salt_Industry_India,14961,Salt anchor|Commodity circuits|Route/place circuits,no,yes,government of india -[governs/Political economy]-> salt sources | mandi -[trades_with/Commodity circuits]-> railway | refinery -[trades_with/Commodity circuits]-> railway | rock salt -[trades_with/Commodity circuits]-> railway,"The  Board 
ruled  out  the  possibility  of  Northern  India  Salt  Sources  supplying  this 
market  because  of  the  long  railway  lead  and  consequent  prohibitive  freight 
rates."
