Source,Target,MappedRelation,Circuit,Weight,Confidence,Score,RawRelations,SourceType,TargetType,Books,Evidence
thakali settlements,trade goods,supplies,Commodity circuits,1.0,0.7,3.1931,supplies,CONCEPT,COMMODITY,Traders_in_Highland_Nepal,...and there may also be a stable for horses and mules.
thakali traders,caravans of yak-cattle cross-breeds and mules,trades_with,Commodity circuits,1.0,0.8,3.7431,trades_with,GROUP,COMMODITY,Traders_in_Highland_Nepal,In the time between July and October they would then take caravans of yak-cattle cross-breeds and mules to Netsung and purchase the agreed quantities of wool.
thakali traders,sheep and goats,trades_with,Commodity circuits,1.0,0.9,4.1931,trades_with,GROUP,COMMODITY,Traders_in_Highland_Nepal,"Most were bought up by Thakali traders, and temporarily kept in Thaksatsae."
thakali traders,tibetan salt,trades_with,Commodity circuits,1.0,0.8,4.5431,trades_with,GROUP,COMMODITY,Traders_in_Highland_Nepal,"The Magars, Gurungs and occasional Chetris and Brahmans whom the Thakalis encountered when bartering Tibetan salt and wool for grain were not representative of a civilization or social order superior to that of Thak Khola..."
thakali traders,tibetan wool,trades_with,Commodity circuits,2.0,0.8,4.1486,trades_with,GROUP,COMMODITY,Traders_in_Highland_Nepal,"Trade in wool Tibet was for a long time one of the main sources of the wool processed in India and one of the routes along which supplies of Tibetan wool filtered through the Himalayan barrier... | In 1960s an average of R6oo,ooo worth of wool was being annually sold to India by Thakali traders."
thakali traders,tukche,trades_with,Commodity circuits,1.0,0.8,4.0431,trades_with,GROUP,CONCEPT,Traders_in_Highland_Nepal,From Netsung the wool was taken to Tukche on the backs of dzo or mules.
thakali traders,wool,trades_with,Commodity circuits,1.0,0.8,4.1931,trades_with,GROUP,COMMODITY,Traders_in_Highland_Nepal,"The Magars, Gurungs and occasional Chetris and Brahmans whom the Thakalis encountered when bartering Tibetan salt and wool for grain were not representative of a civilization or social order superior to that of Thak Khola..."
thakali village oftukche,water,supplies,Commodity circuits,1.0,0.7,4.2431,supplies,LOCATION,CONCEPT,Traders_in_Highland_Nepal,Panch-gaon has even less precipitation and the regions of Baragaon and Lo form part of an almost completely arid zone where rain falls only on the upper slopes of high mountain ranges.
thakalis,salt,controls,Political economy,1.0,0.8,7.4931,controls,CONCEPT,COMMODITY,Traders_in_Highland_Nepal,The Thakalis are a trading community which for long periods exercised unchallenged control over the salt-trade following the Kali Gandaki route.
thakalis,the route along the kali gandaki river,controls,Political economy,1.0,0.95,4.9931,controls,CONCEPT,LOCATION,Traders_in_Highland_Nepal,The route along the Kali Gandaki river leads from the Tibetan frontier entirely through inhabited country and is unimpeded by any high ranges...
thakalis,agriculture and trading,depends_on,Commodity circuits,1.0,0.8,4.5431,depends_on,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"While there have always been a good many Thakalis who depended for their subsistence on agriculture and spend most of their energy on the 'tillage of their land, such farmers could never have created the wealth on which the highly civilized style of living of the great merchant families of Tukche was based."
thakalis,dhigur system,governs,Political economy,1.0,0.85,4.6931,governs,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"The Thakalis operate a system of credit known as dhigur which is a rotating credit association admirably adjusted to the needs of traders who are often faced by the need for relatively large cash sums, but do not enjoy the facilities of regular banking."
thakalis,dolpo villages,governs,Political economy,1.0,0.8,4.5431,governs,CONCEPT,LOCATION,Traders_in_Highland_Nepal,"In 1966 the revenue of Dolpo villages was still being collected by Thakalis of Tukche, but the recently introduced system of district and village panchayats throughout Nepal has now superseded this arrangement."
thakalis,trade,governs,Political economy,1.0,0.6,4.6431,governs,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,The trade sphere of Thak Khola embraces the various ethnic groups dwelling along the banks of the upper Kali Gandaki and its tributaries and extends in some respects also into the highlands of Dolpo.
thakalis,pokhara,supplies,Commodity circuits,1.0,0.8,4.7931,supplies,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"Vegetables and fruit are being grown throughout Thaksatsae and Panchgaon, and the caravans of mules and ponies which used to transport salt to the middle-ranges are now being used to supply Pokhara with potatoes, cabbages, carrots, cauliflowers and other vegetables grown by ThakaHs."
thakalis,bhotias,trades_with,Commodity circuits,1.0,0.8,5.6931,trades_with,CONCEPT,GROUP,Traders_in_Highland_Nepal,"The Sherpas and other Bhotias are the equals of the Thakalis in their indifference to the hardship of travel and willingness to spend long periods away from home, but they have one quality which militates against the building up and retention of great fortunes."
thakalis,dana customs house,trades_with,Commodity circuits,1.0,0.9,4.8431,trades_with,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,Thakalis taking salt on pack animals must sell it at the Dana customs house at the current rate.
thakalis,great trading families,trades_with,Commodity circuits,1.0,0.9,4.8431,trades_with,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"Content with their simple houses and the adequate supply of locally grown food grain they do not hanker after the luxury and artistic embellishment found in the houses of the great trading families of such Buddhist communities as Sherpas, Bhotias of Walonchung or Thakalis of Tukche."
thakalis,newars,trades_with,Commodity circuits,1.0,0.8,4.6431,trades_with,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"Long-distance caravan trade makes great demands on the stamina and personal courage of the operators, and in both these qualities the Thakalis of the older generation surpassed the basically urban, comfort-loving and perhaps somewhat timid Newars."
thakalis,pokhara,trades_with,Commodity circuits,2.0,0.775,5.1236,trades_with,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"The inhabitants of the largely agricultural villages were less dependent on trade than the merchants of Tukche and they survived the dwindling of the salt-trade without having to adjust their entire economy. They too, however, took advantage of the growth of Pokhara as a marketing centre, | It is significant that the Thakali merchants soon outstripped their Newar competitors, and are on the way to dominating the mercantile life of Pokhara."
thakalis,salt,trades_with,Commodity circuits,1.0,0.8,7.4931,trades_with,CONCEPT,COMMODITY,Traders_in_Highland_Nepal,"Thus, the salt/grain barter can be operated easily by egalitarian societies with constant and predictable needs and a fairly even standard of living."
thakalis,sherpas,trades_with,Commodity circuits,1.0,0.8,6.2431,trades_with,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"The Sherpas and other Bhotias are the equals of the Thakalis in their indifference to the hardship of travel and willingness to spend long periods away from home, but they have one quality which militates against the building up and retention of great fortunes."
thakalis,tibetans,trades_with,Commodity circuits,1.0,0.8,7.9431,trades_with,CONCEPT,GROUP,Traders_in_Highland_Nepal,"At the height of their economic links with Tibet, Buddhist influence dominated, and this dominance expressed itself in the foundation of monasteries and nunneries and the construction of innumerable religious monuments."
thakalis,yak,trades_with,Commodity circuits,1.0,0.8,5.2431,trades_with,CONCEPT,COMMODITY,Traders_in_Highland_Nepal,For the Thakalis have given up the eating of yak and the Bhotias of Baragaon are now the main consumers of yak meat.
thakalis of tukche,baragaon,governs,Political economy,1.0,0.8,3.6431,governs,CONCEPT,LOCATION,Traders_in_Highland_Nepal,"Later most people of Baragaon became economically dependent on the Thakalis of Tukche, who then monopolized the salt-trade with Tibet."
thaksatsae,panchgaon,disputes,Political economy,1.0,0.8,3.5431,disputes,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"The inhabitants of Thaksatsae, however, consider themselves superior to the people of Panchgaon..."
thakuris,behaviour,controls,Political economy,1.0,0.8,4.0431,controls,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,By this criterion Thakuris and Bhotias certainly appear as clearly defined ethnic groups.
thakuris,bhotia villages,governs,Political economy,1.0,0.8,3.9931,governs,CONCEPT,LOCATION,Traders_in_Highland_Nepal,Involvement of Thakuris in the administration of Bhotia villages is not confined to the function of lora.
thakuris,certain thakuris,governs,Political economy,1.0,0.8,3.9931,governs,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,In the following section we shall discuss the authority wielded by certain Thakuris at greater length.
thakuris,dietary rules,governs,Political economy,1.0,0.8,4.0431,governs,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"All those men who have undergone the initiation rite which entitles them to the wearing of the sacred thread (janai) observe strict dietary rules avoiding the eating of beef, pork, chicken and eggs and the drinking of all types of alcoholic beverages, and do not accept cooked food from the hands of anyone of a status other than that of Brahmans and Thakuris."
thakuris,acham,trades_with,Commodity circuits,1.0,0.8,4.1931,trades_with,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"Five out of seven Upadhya households trade with Taklakot and also with Acham, transporting grain and salt on dzo as well as on sheep."
thakuris,bhotia neighbours,trades_with,Commodity circuits,1.0,0.9,4.2931,trades_with,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"Many Thakuris and Chetris are as deeply involved in the salt/grain-trade as any of their Bhotia neighbours. They spend several months every year travelling with caravans of sheep and goats between the Tibetan trade-centre of Taklakot, the middle-ranges of Nepal and often even the Terai."
thakuris,bhotias of middle-ranges,trades_with,Commodity circuits,1.0,0.8,3.9931,trades_with,CONCEPT,GROUP,Traders_in_Highland_Nepal,The Chetris with whom the Bhotias of Humla do have business relations are those living in the middle-ranges where the Humlis sell their salt and graze their sheep.
thakuris,byansis of darchula,trades_with,Commodity circuits,1.0,0.85,4.1431,trades_with,CONCEPT,GROUP,Traders_in_Highland_Nepal,"The cash required for this whole operation was obtained by selling rams to Byansis of Darchula, either in Bajura or earlier in the year in Taklakot."
thakuris,taklakot,trades_with,Commodity circuits,1.0,0.8,4.3431,trades_with,CONCEPT,LOCATION,Traders_in_Highland_Nepal,The very elaborate trading schedule of the Thakuris is remarkable for more than one reason.
thakuris,tibet,trades_with,Commodity circuits,1.0,0.8,6.9931,trades_with,CONCEPT,LOCATION,Traders_in_Highland_Nepal,Today many Thakuris are engaged in the salt/grain-trade with Tibet and the middle-ranges of Nepal...
thakuris,tibet and lower regions of nepal,trades_with,Commodity circuits,1.0,0.8,3.9931,trades_with,CONCEPT,LOCATION,Traders_in_Highland_Nepal,apart from engaging in agriculture they all trade with Tibet and the lower regions ofNepal.
tharali,nan dkeshari,connects_to,Route/place circuits,1.0,0.85,3.7431,connects_to,CONCEPT,CONCEPT,British_Garhwal,"From Karanprayag a road runs up the left bank uf the Pindar to Nalgaon, where there is a rope bridge..., then up the right bank eastwards through Narayanbagar to Nan dkeshari via Tharali."
the ancient highway,lop-nor lake,connects_to,Route/place circuits,1.0,0.9,3.8431,connects_to,CONCEPT,LOCATION,CentralAsia_Tibet_Vol1,"It marked the ancient highway, called by the inhabitants of Lop Komur-salldi-yoll, i.e., 'the road where coal was spread,' which ran from Sachow to Korla along the northern shore of the old lake of Lop-nor."
the ancient highway,the road in the astyn-tagh,connects_to,Route/place circuits,1.0,0.9,3.8431,connects_to,CONCEPT,LOCATION,CentralAsia_Tibet_Vol2,"Every hill, however, and every headland-there were at least a score of them-was crowned with a cairn of stones by way of landmark. These cairns could not possibly indicate a hunter's track, for hunters neither follow fixed routes, nor do they build landmarks of stones such as these were."
the ancient inhabitants,"the horses, cattle, sheep and camels",supplies,Commodity circuits,1.0,0.8,3.4931,supplies,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol2,"In one enclosure, which had probably been a stall or fold, they came across a thick layer of manure, showing that horses, cattle, sheep and camels had been sheltered there."
the author,the fire,depends_on,Commodity circuits,1.0,0.8,3.5431,depends_on,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,"we must have a fire that night, for we were all literally stiff with cold."
the author,tarim ferry-boat,trades_with,Commodity circuits,1.0,0.8,3.5431,trades_with,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol1,"I had my meals served on the table where I worked as often as I wished it, and seldom have I enjoyed my food better than during my life on board that Tarim ferry-boat."
the bhoksas,water,disputes,Political economy,1.0,0.85,4.6931,disputes,CONCEPT,CONCEPT,Himalayan_Gazatteer,"The Bhoksas having moved down to Gadarpur, and compensation is still paid to the heirs of Moti Chakrbynt amounting to Rs."
the bhotiyas,india,depends_on,Commodity circuits,1.0,0.9,4.4431,depends_on,GROUP,LOCATION,Himalayan_Gazatteer,"The agricultural productions of Hundes being utterly insufficient for the support of its inhabitants, the country almost entirely depends for its supplies on India."
the bhotiyas,najibabad and rbinnagar,trades_with,Commodity circuits,1.0,0.9,3.8431,trades_with,GROUP,LOCATION,Himalayan_Gazatteer,"Very little borax is consumed in these districts, so that the whole of the imports are carried to Najibabad or disposed of at Rbinnagar, and there prepared for export to Farukhabad, Calcutta, and Europe."
the big ferry-boat,the river,connects_to,Route/place circuits,1.0,0.95,4.8431,connects_to,COMMODITY,LOCATION,CentralAsia_Tibet_Vol1,The boat glided so swiftly down the broad highway of the mighty river...
the boat,the river,connects_to,Route/place circuits,1.0,0.85,4.8431,connects_to,COMMODITY,LOCATION,CentralAsia_Tibet_Vol1,"At the most she would only carry one man, and was so narrow that the 'yachts-man' scarcely had room to sit behind ; indeed, he was obliged to balance himself as best he could with his legs propped on the rail."
the boat,canvas hull,depends_on,Commodity circuits,1.0,0.8,3.7931,depends_on,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol1,MTe were afraid the sharp gravel would cut the canvas hull of the boat ; but we managed to get the sail down in time.
the boat,"sound, rough-hewn planks",depends_on,Commodity circuits,1.0,0.8,3.7931,depends_on,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol1,"The boat which Islam had picked out was a first-rate affair, newly built of sound, rough-hewn planks..."
the boat,fuel,supplies,Commodity circuits,1.0,0.8,3.8931,supplies,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol1,"We made haste to gather a fresh supply of fuel, which we lighted with our last two or three matches."
the boat,southern shore,transports_via,Route/place circuits,1.0,0.9,4.0931,transports_via,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol1,"We put the boat together again, rigged her up, launched her, manned her, and shook out the sail, using one of the oars as the boom and the other as the rudder, and away we skimmed like a swallow, hugging the southern shore."
the boat,the river,transports_via,Route/place circuits,1.0,0.8,4.6931,transports_via,COMMODITY,LOCATION,CentralAsia_Tibet_Vol1,"After the horses had waded across the river, getting only the lower half of their pack-saddles wet, we easily carried our loose luggage across in the boat."
the british,rumtore district,governs,Political economy,1.0,0.8,3.5931,governs,GROUP,LOCATION,Himalayan_Gazatteer,"Under such a system, cultivation rapidly increased and what were once flourishing villages relapsed into jungle and became the home of wild beasts."
the british,the rajas and ranas in areas under their direct control,governs,Political economy,1.0,0.0,1.1931,governs,GROUP,CONCEPT,Becoming_India,
the british government,hill states,governs,Political economy,1.0,0.0,1.2431,governs,GROUP,LOCATION,Becoming_India,
the british government,through palampur and from leh to kashmir,trades_with,Commodity circuits,1.0,0.0,1.1931,trades_with,GROUP,LOCATION,Becoming_India,
the camels,"broad, flat pads",depends_on,Commodity circuits,1.0,0.8,3.6931,depends_on,COMMODITY,LOCATION,CentralAsia_Tibet_Vol1,"The camels, patient and submissive, as they always were, struggled along in their wake, sinking in a foot or more at each step ; and yet their broad, flat pads were better than the horses' hoofs."
the camels,firm ground,depends_on,Commodity circuits,1.0,0.8,3.7431,depends_on,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol2,"A little bit lower down I observed some grass on the right bank, and there too, Shagdur picked up a big earthenware vessel."
the camels,grass,depends_on,Commodity circuits,1.0,0.8,3.6931,depends_on,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol1,"Their nostrils were widely distended, they wanted more air; and their eyes turned with a weary and indifferent look to the south, as if, amid this universe of barren, naked mountains, they had abandoned all hope of ever getting a good feed of grass again."
the camels,water,depends_on,Commodity circuits,2.0,0.85,5.5986,depends_on,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol1|CentralAsia_Tibet_Vol2,"On the 16th of February I was forced to the conclusion that the only way to avoid disaster was to strike straight for the south, and try to reach once more the salt wells of the astyn-yoll. We were engaged in an exciting hunt for water...|we halted, cut four small holes in the ice, and let the camels drink all they possibly could hold ; this was the last water they would get for a long time to come."
the camels,food and water,supplies,Commodity circuits,1.0,0.7,3.3931,supplies,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol1,"Everything we wanted, every single thing we possessed in fact, had to be fished out from underneath this soft white coverlet."
the canoes,the wind,trades_with,Commodity circuits,1.0,0.8,3.5931,trades_with,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,"they tried to paddle still harder. Every man was on his knees, and the paddle-strokes followed one another so fast they seemed to be driven by steam."
the caravan,water supply,depends_on,Commodity circuits,1.0,0.85,3.9431,depends_on,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,Our supply of water would last longer now that there were six lives less dependent upon it.
the caravan,yak,depends_on,Commodity circuits,1.0,0.9,4.7431,depends_on,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol2,"we had to tie it up in smaller loads, for a yak cannot carry as much as a camel."
the caravan,scanty grass,trades_with,Commodity circuits,1.0,0.9,4.0431,trades_with,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol2,"The caravan animals were scattered over the hill-sides, eagerly plucking the scanty grass."
the caravan,tashi-lumpo,trades_with,Commodity circuits,1.0,0.8,3.7931,trades_with,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol2,"They were carrying it [cube tea] from Kum-bum, in the west of the Chinese province of Kan-su, to Tashi-lumpo, on the Brahmaputra."
the caravan,the earth,trades_with,Commodity circuits,1.0,0.8,3.7431,trades_with,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,...which made the earth all the colder.'
the chang-pa tribe,traders from northern british india,trades_with,Commodity circuits,1.0,0.8,3.4931,trades_with,GROUP,GROUP,TransformationProcessesInNomadicPastoralism,...where they are met by traders from Northern British India...
the cossacks,the shepherds,trades_with,Commodity circuits,1.0,0.85,3.6431,trades_with,GROUP,GROUP,CentralAsia_Tibet_Vol2,"They rode to the mountaineers to buy from them fuel and milk, and a dozen or so of sheep."
the density of population,in an economy with a negligible market,trades_with,Commodity circuits,1.0,0.0,1.0931,trades_with,GROUP,CONCEPT,Becoming_India,
the desert,mountains of sand,connects_to,Route/place circuits,1.0,0.8,3.5931,connects_to,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,"Who would have believed that such a thing could be possible in the desert ? Generally speaking, the snow facilitated our march, for by keeping along the lines of contact between snow and sand, we were able to take advantage of the effects of regelation, which were strongest marked there."
the desert,the weather,controls,Political economy,1.0,0.75,3.4431,controls,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,The black clouds... had been induced to part with their contents.
the desert,salt,depends_on,Commodity circuits,1.0,0.85,6.6931,depends_on,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol1,"Although the ground was moist right up to the surface, it was nowhere frozen, owing to its very strong impregnation of salt."
the forest,the river,depends_on,Commodity circuits,1.0,0.9,4.6931,depends_on,LOCATION,LOCATION,CentralAsia_Tibet_Vol1,"The main mass of the forest stood however somewhat back from the margin of the river, and only sent a few outposts close up to it."
the four chief executive officers,the five districts,governs,Political economy,1.0,0.8,3.4931,governs,GROUP,LOCATION,J&K_Gazatteer_1909,"In Jamnlu there are five districts, each in charge of a llrazir Waziirat..."
the government,the land revenue,governs,Political economy,1.0,0.9,3.8431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,...the land revenue of the current settlement on the aaddbart villages amounted to Rs.
the government,revenue,taxes,Political economy,1.0,0.85,3.8931,taxes,GROUP,CONCEPT,Himalayan_Gazatteer,The land revenue of the current settlement on the aaddbart villages amounted to Rs.
the government of his majesty the king of nepal,outsiders,licenses,Political economy,1.0,0.8,3.5931,licenses,GROUP,GROUP,Traders_in_Highland_Nepal,permission to work in many areas normally closed to outsiders but also for numerous facilities provided by officials and government servants of every rank.
the hill state,movement of goods,governs,Political economy,1.0,0.0,1.0931,governs,LOCATION,CONCEPT,Becoming_India,
the horses,firm ground,depends_on,Commodity circuits,1.0,0.7,3.2431,depends_on,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol1,"At first the going was indeed not bad : the surface consisted of yellow clay, littered with stones and flakes of shale, and the ascent was easy."
the kashmir state,kashmiri subjects,governs,Political economy,1.0,0.9,3.7931,governs,LOCATION,GROUP,J&K_Gazatteer_1909,conferred on the Kashmiri subjects of the MahBrgjg.
the king,population,governs,Political economy,1.0,0.0,1.2431,governs,PERSON,GROUP,Becoming_India,
the king,the political power of the clans and their deities,governs,Political economy,1.0,0.0,1.1431,governs,PERSON,CONCEPT,Becoming_India,
the lake,the southern shore,connects_to,Route/place circuits,1.0,0.8,3.7431,connects_to,LOCATION,CONCEPT,CentralAsia_Tibet_Vol2,By this we were only about half a mile from the southern shore ;
the lake,salter water,depends_on,Commodity circuits,1.0,0.8,3.7431,depends_on,LOCATION,COMMODITY,CentralAsia_Tibet_Vol2,"It appeared to me as if a thin layer of fresh water, coming from the stream, had spread itself over the salter water of the lake..."
the lake,the river tarim,depends_on,Commodity circuits,1.0,0.9,4.0931,depends_on,LOCATION,LOCATION,CentralAsia_Tibet_Vol1,"The whole of this series of lakes, which hang like leaves on a stalk along the right bank of the Tarim, are parasites or outgrowths upon the river, in that they derive their vitality from it, and would die if it were to flow in some other direction."
the lake,salt,governs,Political economy,1.0,0.85,6.8431,governs,LOCATION,COMMODITY,CentralAsia_Tibet_Vol1,"On a hill-side was the bleached skull of a kulan, and not very far away we noticed the foot-prints of a bear. The salt lay like ice, merely covered by a thin film of water."
the lama,river,trades_with,Commodity circuits,1.0,0.75,4.6931,trades_with,PERSON,LOCATION,CentralAsia_Tibet_Vol2,"Our Lama, who always led the way, rode straight into the water..."
the large dunes,the lake,connects_to,Route/place circuits,1.0,0.8,3.7431,connects_to,CONCEPT,LOCATION,CentralAsia_Tibet_Vol1,"The large dunes which encircled the lake on every side, and sometimes even formed islets in it, were a proof that they were already there when the water first overflowed' the district."
the little white horse,water,depends_on,Commodity circuits,1.0,0.8,4.5431,depends_on,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,"The little white horse also-he came from Kashgar- as well as the dogs, and the men, all had a good drink ; for, although we carried a supply of ice with us, it might easily happen that later on we should be pinched for the precious fluid."
the men,frozen ground,depends_on,Commodity circuits,1.0,0.85,3.7931,depends_on,GROUP,CONCEPT,CentralAsia_Tibet_Vol1,"The ground was everywhere frozen hard, so that the men were no longer afraid of venturing into marshy or recently inundated places."
the men,kirgui pavan,depends_on,Commodity circuits,1.0,0.8,3.7431,depends_on,GROUP,CONCEPT,CentralAsia_Tibet_Vol1,"But Kirgui Pavan and his canoemen were equal to the occasion ; every time a high 'curler' threatened to engulf us they switched the canoes a little into the wind, and so kept out the greater part of its breaking crest,"
the men,wild asses (kulans),negotiates_with,Political economy,1.0,0.75,3.5431,negotiates_with,GROUP,CONCEPT,CentralAsia_Tibet_Vol1,"The mother finally deserted her offspring, which proved to be only four days old."
the men,fresh meat,supplies,Commodity circuits,1.0,0.9,3.9431,supplies,GROUP,COMMODITY,CentralAsia_Tibet_Vol1,"During the hot weather, it was always a difficult problem in Central Asia how to supply ourselves with fresh meat."
the men in the caravan,abdu rehim,trades_with,Commodity circuits,1.0,0.8,3.8431,trades_with,GROUP,PERSON,CentralAsia_Tibet_Vol1,"Their eyes glowed with excitement, and they neither heard nor saw anything except the game they were stalking."
the mollah,the river,governs,Political economy,1.0,0.8,4.3931,governs,CONCEPT,LOCATION,CentralAsia_Tibet_Vol1,"On we flew before the wind, the banks swept past us like railway-trains, the water hissed off our bow."
the mountain-mass,the lake,connects_to,Route/place circuits,1.0,0.9,4.0431,connects_to,LOCATION,LOCATION,CentralAsia_Tibet_Vol1,"In the south-west was a vast glaciated mountain-mass ; in the southeast a lake, and behind the latter the contours rose up into snow-clad heights of great altitude."
the night-watchmen,cossacks,depends_on,Commodity circuits,1.0,0.7,3.5431,depends_on,CONCEPT,GROUP,CentralAsia_Tibet_Vol1,"in fact during the cold winter nights they generally sat beside it when not making their periodical rounds, looked after by the Cossacks."
the party,camel's back,transports_via,Route/place circuits,1.0,0.8,3.4931,transports_via,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol1,"We then packed it in a felt, and hoisted it upon a camel's back-a method of travelling to which it took quite kindly."
the people of tarangpur,other places and peoples,trades_with,Commodity circuits,1.0,0.8,3.4931,trades_with,GROUP,GROUP,TransHimalayan_Traders_Fisher,Despite their geographical isolation the people of Tichurong have been linked with other places and peoples from primordial times.
the pilgrims from kum-bum,tashi-lumpo,trades_with,Commodity circuits,1.0,0.8,3.5431,trades_with,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol2,"They were carrying it [cube tea] from Kum-bum, in the west of the Chinese province of Kan-su, to Tashi-lumpo, on the Brahmaputra."
the raja,all the land in the state,governs,Political economy,1.0,0.9,3.8931,governs,GROUP,LOCATION,Mandi_Gazatteer,The Raja is sole proprietor of all the land in the State and land-holders have no right to mortgage or sell their lands.
the raja,hundred and eighteenth from the founder of the dynasty,governs,Political economy,1.0,0.0,1.1931,governs,GROUP,GROUP,Becoming_India,
the raja,clothes,supplies,Commodity circuits,1.0,0.9,3.8931,supplies,GROUP,COMMODITY,Mandi_Gazatteer,Ono party i::i pl'uvided with clothes by. the Raja
the river,eski-daria (old river),connects_to,Route/place circuits,1.0,0.8,4.3931,connects_to,LOCATION,LOCATION,CentralAsia_Tibet_Vol1,"At this place the stream two years ago altered its course for a short distance ; the old bed, which was plainly discernible at the junction, was called Eski-daria (the Old River)."
the river,mohammed-ili-lengher (hostelry or guest-house),connects_to,Route/place circuits,1.0,0.8,4.3931,connects_to,LOCATION,CONCEPT,CentralAsia_Tibet_Vol1,"A hostelry or guest-house (lengher) on the great caravan road, which we almost touched at a sudden turn in the river, was called Mohammed-Ili-lengher after the man who built it."
the river,the boat,connects_to,Route/place circuits,1.0,0.8,4.6931,connects_to,LOCATION,COMMODITY,CentralAsia_Tibet_Vol1,"I could see through them, namely, the river behind us and its right bank at the side;"
the river,the inchikkeh-daria,connects_to,Route/place circuits,1.0,0.9,4.6931,connects_to,LOCATION,CONCEPT,CentralAsia_Tibet_Vol1,"On the following day, in a sharp north-going loop, we passed the confluence of the Inchikkeh-daria, coming in from the left."
the river,the steppe of yellow reeds,connects_to,Route/place circuits,1.0,0.9,4.6931,connects_to,LOCATION,CONCEPT,CentralAsia_Tibet_Vol1,On both sides it was bordered by a vast steppe of yellow reeds...
the river,the ughen-daria,connects_to,Route/place circuits,1.0,0.9,4.6931,connects_to,LOCATION,CONCEPT,CentralAsia_Tibet_Vol1,"We were now approaching, on the left, the Ughen-daria,"
the river,the yarkand-daria below lailik,connects_to,Route/place circuits,1.0,0.8,4.3931,connects_to,LOCATION,CONCEPT,CentralAsia_Tibet_Vol1,The river here exhibited the same characteristics as the Yarkand-daria below Lailik.
the river,tonkuzlik (belt of wood),connects_to,Route/place circuits,1.0,0.8,4.3931,connects_to,LOCATION,COMMODITY,CentralAsia_Tibet_Vol1,"A particular belt of wood was called Tonkuzlik, because it was frequented by wild boar ; and a ford was known as Kalmak-yilgazi (the Mongol ford), because Mongols are said to have lived near that part of the river in former times."
the river,weather in the mountains,depends_on,Commodity circuits,1.0,0.85,4.5431,depends_on,LOCATION,LOCATION,CentralAsia_Tibet_Vol1,"During the night, the river had risen six inches, a circumstance not at all surprising when you bear in mind that its height was dependent upon the state of the weather in the mountains."
the river,floating disks,supplies,Commodity circuits,1.0,0.9,4.6931,supplies,LOCATION,CONCEPT,CentralAsia_Tibet_Vol1,"Thus we were surrounded by a countless number of snow-white rings, the burial-wreaths, as it were, of the great river."
the river,the canoes,supplies,Commodity circuits,1.0,0.9,4.7931,supplies,LOCATION,CONCEPT,CentralAsia_Tibet_Vol1,"Although the boatmen received considerable assistance from the current, they were also compelled to ply their paddles well to make headway."
the river,water,supplies,Commodity circuits,1.0,0.7,5.1431,supplies,LOCATION,CONCEPT,CentralAsia_Tibet_Vol2,"...it was a river; and as we stood on the brink, and saw it rolling its overwhelming masses west-south-west, we realized that our fate was sealed."
the river tarim,the lakes,governs,Political economy,1.0,0.85,3.6931,governs,LOCATION,LOCATION,CentralAsia_Tibet_Vol1,"The whole of this series of lakes, which hang like leaves on a stalk along the right bank of the Tarim, are parasites or outgrowths upon the river, in that they derive their vitality from it, and would die if it were to flow in some other direction."
